Semaine,Value
2023-10-29,22
2023-10-22,14
2023-10-15,18
2023-10-08,12
2023-10-01,12
2023-09-24,16
2023-09-17,25
2023-09-10,100
2023-09-03,12
2023-08-27,10
2023-08-20,11
2023-08-13,10
2023-08-06,12
2023-07-30,13
2023-07-23,12
2023-07-16,11
2023-07-09,12
2023-07-02,16
2023-06-25,14
2023-06-18,14
2023-06-11,15
2023-06-04,15
2023-05-28,13
2023-05-21,12
2023-05-14,14
2023-05-07,13
2023-04-30,15
2023-04-23,23
2023-04-16,25
2023-04-09,13
2023-04-02,13
2023-03-26,14
2023-03-19,13
2023-03-12,12
2023-03-05,14
2023-02-26,11
2023-02-19,12
2023-02-12,20
2023-02-05,14
2023-01-29,15
2023-01-22,13
2023-01-15,16
2023-01-08,22
2023-01-01,33
2022-12-25,18
2022-12-18,14
2022-12-11,13
2022-12-04,14
2022-11-27,15
2022-11-20,22
2022-11-13,35
2022-11-06,76
